x1,x2,y
0.0,-3.0,0.0024726231566347743
0.002004008016032064,-2.987975951903808,0.002501317009129121
0.004008016032064128,-2.975951903807615,0.0025373795716003484
0.0060120240480961915,-2.963927855711423,0.002576658663244089
0.008016032064128256,-2.9519038076152304,0.0026183241541218585
0.01002004008016032,-2.9398797595190382,0.0026620067957078926
0.012024048096192383,-2.9278557114228456,0.0027075061678584135
0.014028056112224447,-2.9158316633266534,0.002754702913870043
0.01603206412825651,-2.903807615230461,0.002803522906717029
0.018036072144288574,-2.8917835671342687,0.0028539198728164757
0.02004008016032064,-2.879759519038076,0.002905865958077484
0.022044088176352703,-2.867735470941884,0.0029593461757588067
0.024048096192384766,-2.8557114228456912,0.003014354934559889
0.026052104208416832,-2.843687374749499,0.0030708937624673357
0.028056112224448895,-2.8316633266533064,0.0031289697570910293
0.03006012024048096,-2.8196392785571143,0.0031885944976927506
0.03206412825651302,-2.8076152304609217,0.0032497832617874567
0.03406813627254509,-2.7955911823647295,0.003312554449105921
0.03607214428857715,-2.7835671342685373,0.0033769291506060314
0.038076152304609215,-2.7715430861723447,0.003442930821358049
0.04008016032064128,-2.7595190380761525,0.0035105850293700213
0.04208416833667334,-2.74749498997996,0.0035799192609595686
0.044088176352705406,-2.7354709418837677,0.0036509627689296376
0.04609218436873747,-2.723446893787575,0.0037237464536320577
0.04809619238476953,-2.711422845691383,0.0037983027696460066
0.0501002004008016,-2.6993987975951903,0.0038746656526587224
0.052104208416833664,-2.687374749498998,0.0039528704624661485
0.05410821643286573,-2.6753507014028055,0.00403295393897755
0.05611222444889779,-2.6633266533066133,0.004114954168819158
0.058116232464929855,-2.6513026052104207,0.004198910560662222
0.06012024048096192,-2.6392785571142285,0.004284863827800351
0.06212424849699398,-2.627254509018036,0.004372855976805891
0.06412825651302605,-2.6152304609218437,0.004462930301329255
0.06613226452905811,-2.603206412825651,0.004555131380287409
0.06813627254509018,-2.591182364729459,0.0046495050798301026
0.07014028056112225,-2.579158316633267,0.004746098558585217
0.0721442885771543,-2.567134268537074,0.0048449602757739095
0.07414829659318636,-2.5551102204408815,0.004946140001858064
0.07615230460921843,-2.5430861723446894,0.005049688831440295
0.0781563126252505,-2.531062124248497,0.0051556591981835815
0.08016032064128256,-2.5190380761523046,0.005264104891555758
0.08216432865731463,-2.5070140280561124,0.0053750810752354935
0.08416833667334668,-2.49498997995992,0.005488644307042117
0.08617234468937875,-2.4829659318637276,0.005604852560272934
0.08817635270541081,-2.470941883767535,0.005723765246349543
0.09018036072144288,-2.458917835671343,0.0058454432386892494
0.09218436873747494,-2.44689378757515,0.005969948897730306
0.09418837675350701,-2.434869739478958,0.006097346097049767
0.09619238476953906,-2.4228456913827654,0.006227700250521863
0.09819639278557113,-2.4108216432865732,0.00636107834047181
0.1002004008016032,-2.3987975951903806,0.006497548946786507
0.10220440881763526,-2.3867735470941884,0.006637182276948581
0.10420841683366733,-2.3747494989979963,0.006780050196964961
0.1062124248496994,-2.3627254509018036,0.0069262262631646565
0.10821643286573146,-2.350701402805611,0.007075785754843795
0.11022044088176351,-2.338677354709419,0.007228805707738604
0.11222444889779558,-2.3266533066132267,0.007385364948309216
0.11422845691382764,-2.314629258517034,0.007545544128819036
0.11623246492985971,-2.3026052104208414,0.007709425763196049
0.11823647294589178,-2.2905811623246493,0.007877094263663587
0.12024048096192384,-2.278557114228457,0.008048635978129144
0.1222444889779559,-2.2665330661322645,0.00822413922832052
0.12424849699398796,-2.2545090180360723,0.008403694348659176
0.12625250501002003,-2.2424849699398797,0.008587393725861193
0.1282565130260521,-2.2304609218436875,0.008775331839256125
0.13026052104208416,-2.218436873747495,0.008967605301814523
0.13226452905811623,-2.2064128256513027,0.009164312901874383
0.1342685370741483,-2.19438877755511,0.009365555645557007
0.13627254509018036,-2.182364729458918,0.009571436799861995
0.13827655310621242,-2.1703406813627257,0.009782061936431063
0.1402805611222445,-2.158316633266533,0.00999753897596944
0.14228456913827653,-2.1462925851703405,0.010217978233313146
0.1442885771543086,-2.1342685370741483,0.01044349246312968
0.14629258517034066,-2.122244488977956,0.0106741969062387
0.14829659318637273,-2.1102204408817635,0.010910209336538182
0.1503006012024048,-2.098196392785571,0.011151650108520771
0.15230460921843686,-2.0861723446893787,0.011398642205363577
0.15430861723446893,-2.0741482965931866,0.011651311287573577
0.156312625250501,-2.062124248496994,0.011909785742169205
0.15831663326653306,-2.0501002004008018,0.012174196732377433
0.16032064128256512,-2.038076152304609,0.012444678247824106
0.1623246492985972,-2.026052104208417,0.012721367155193203
0.16432865731462926,-2.0140280561122244,0.013004403249329605
0.16633266533066132,-2.002004008016032,0.013293929304757257
0.16833667334669336,-1.9899799599198398,0.013590091127583455
0.17034068136272543,-1.9779559118236474,0.013893037607757064
0.1723446893787575,-1.965931863727455,0.014202920771646957
0.17434869739478956,-1.9539078156312626,0.014519895834904211
0.17635270541082163,-1.9418837675350702,0.014844121255569238
0.1783567134268537,-1.9298597194388778,0.01517575878738265
0.18036072144288576,-1.9178356713426854,0.015514973533255705
0.18236472945891782,-1.905811623246493,0.015861933998853574
0.1843687374749499,-1.8937875751503006,0.0162168121462417
0.18637274549098196,-1.8817635270541082,0.016579783447542358
0.18837675350701402,-1.8697394789579158,0.016951026938545513
0.1903807615230461,-1.8577154308617234,0.01733072527221463
0.19238476953907813,-1.845691382765531,0.01771906477202465
0.1943887775551102,-1.8336673346693386,0.01811623548506579
0.19639278557114226,-1.8216432865731462,0.01852243123484316
0.19839679358717432,-1.8096192384769538,0.018937849673698104
0.2004008016032064,-1.7975951903807614,0.019362692334773432
0.20240480961923846,-1.7855711422845693,0.019797164683440394
0.20440881763527052,-1.7735470941883769,0.020241476168100955
0.2064128256513026,-1.7615230460921845,0.020695840270274532
0.20841683366733466,-1.749498997995992,0.02116047455387376
0.21042084168336672,-1.7374749498997997,0.021635600713569104
0.2124248496993988,-1.7254509018036073,0.022121444622137186
0.21442885771543085,-1.7134268537074149,0.0226182363766828
0.21643286573146292,-1.7014028056112225,0.023126210343619277
0.21843687374749496,-1.68937875751503,0.02364560520228668
0.22044088176352702,-1.6773547094188377,0.024176663987081598
0.2224448897795591,-1.6653306613226453,0.02471963412796709
0.22444889779559116,-1.653306613226453,0.025274767489225188
0.22645290581162322,-1.6412825651302605,0.025842320406308766
0.2284569138276553,-1.629258517034068,0.026422553720643494
0.23046092184368736,-1.6172344689378757,0.027015732812224424
0.23246492985971942,-1.6052104208416833,0.02762212762984564
0.2344689378757515,-1.593186372745491,0.028242012718794864
0.23647294589178355,-1.5811623246492985,0.028875667245838715
0.23847695390781562,-1.5691382765531063,0.02952337502131749
0.24048096192384769,-1.557114228456914,0.03018542451816201
0.24248496993987975,-1.5450901803607215,0.030862108887637976
0.2444889779559118,-1.5330661322645291,0.03155372597161709
0.24649298597194386,-1.5210420841683367,0.032260578311166764
0.24849699398797592,-1.5090180360721444,0.03298297315124398
0.250501002004008,-1.496993987975952,0.033721222441271494
0.25250501002004005,-1.4849699398797596,0.03447564283136829
0.2545090180360721,-1.4729458917835672,0.03524655566399887
0.2565130260521042,-1.4609218436873748,0.036034286960799536
0.25851703406813625,-1.4488977955911824,0.03683916740433299
0.2605210420841683,-1.43687374749499,0.037661532314515994
0.2625250501002004,-1.4248496993987976,0.03850172161945833
0.26452905811623245,-1.4128256513026052,0.03936007982044501
0.2665330661322645,-1.4008016032064128,0.04023695595078758
0.2685370741482966,-1.3887775551102204,0.041132703528264154
0.27054108216432865,-1.376753507014028,0.0420476805008626
0.2725450901803607,-1.3647294589178356,0.04298224918553534
0.2745490981963928,-1.3527054108216432,0.043936776199669514
0.27655310621242485,-1.340681362725451,0.04491163238497153
0.2785571142284569,-1.3286573146292586,0.04590719272346044
0.280561122244489,-1.3166332665330662,0.0469238362452608
0.282565130260521,-1.3046092184368738,0.04796194592788265
0.28456913827655306,-1.2925851703406814,0.04902190858667288
0.2865731462925851,-1.280561122244489,0.05010411475612049
0.2885771543086172,-1.2685370741482966,0.05120895856169633
0.29058116232464926,-1.2565130260521042,0.05233683758190735
0.2925851703406813,-1.2444889779559118,0.05348815270024525
0.2945891783567134,-1.2324649298597194,0.054663307946709816
0.29659318637274545,-1.220440881763527,0.055862710328589596
0.2985971943887775,-1.2084168336673347,0.057086769650184305
0.3006012024048096,-1.1963927855711423,0.058335898321157806
0.30260521042084165,-1.1843687374749499,0.05961051115321446
0.3046092184368737,-1.1723446893787575,0.06091102514479815
0.3066132264529058,-1.160320641282565,0.06223785925352006
0.30861723446893785,-1.1482965931863727,0.06359143415602958
0.3106212424849699,-1.1362725450901803,0.06497217199505269
0.312625250501002,-1.124248496993988,0.06638049611333355
0.31462925851703405,-1.1122244488977957,0.06781683077422707
0.3166332665330661,-1.1002004008016033,0.06928160086870508
0.3186372745490982,-1.088176352705411,0.07077523160855462
0.32064128256513025,-1.0761523046092185,0.07229814820556427
0.3226452905811623,-1.0641282565130261,0.07385077553651383
0.3246492985971944,-1.0521042084168337,0.07543353779380421
0.32665330661322645,-1.0400801603206413,0.07704685812158725
0.3286573146292585,-1.028056112224449,0.07869115823728032
0.3306613226452906,-1.0160320641282565,0.08036685803837804
0.33266533066132264,-1.0040080160320641,0.08207437519450185
0.33466933867735466,-0.9919839679358717,0.08381412472466013
0.3366733466933867,-0.9799599198396796,0.08558651855972459
0.3386773547094188,-0.9679358717434869,0.08739196509016438
0.34068136272545085,-0.9559118236472948,0.08923086869911638
0.3426853707414829,-0.9438877755511021,0.09110362928091154
0.344689378757515,-0.93186372745491,0.09301064174521666
0.34669338677354705,-0.9198396793587174,0.09495229550699873
0.3486973947895791,-0.9078156312625252,0.09692897396256094
0.3507014028056112,-0.8957915831663326,0.09894105395195296
0.35270541082164325,-0.8837675350701404,0.10098890520810323
0.3547094188376753,-0.8717434869739478,0.10307288979307909
0.3567134268537074,-0.8597194388777556,0.1051933615219297
0.35871743486973945,-0.847695390781563,0.10735066537462831
0.3607214428857715,-0.8356713426853708,0.10954513689668288
0.3627254509018036,-0.8236472945891782,0.11177710158904999
0.36472945891783565,-0.811623246492986,0.11404687428804165
0.3667334669338677,-0.7995991983967938,0.11635475853598315
0.3687374749498998,-0.7875751503006012,0.11870104594343868
0.37074148296593185,-0.775551102204409,0.12108601554388927
0.3727454909819639,-0.7635270541082164,0.12350993314181258
0.374749498997996,-0.7515030060120242,0.12597305065517653
0.37675350701402804,-0.7394789579158316,0.128475605453431
0.3787575150300601,-0.7274549098196395,0.13101781969214074
0.3807615230460922,-0.7154308617234468,0.13359989964547467
0.38276553106212424,-0.7034068136272547,0.13622203503782643
0.38476953907815625,-0.691382765531062,0.1388843983759107
0.3867735470941883,-0.6793587174348699,0.14158714428273608
0.3887775551102204,-0.6673346693386772,0.14433040883492376
0.39078156312625245,-0.6553106212424851,0.14711430890489335
0.3927855711422845,-0.6432865731462925,0.1499389415095005
0.3947895791583166,-0.6312625250501003,0.15280438316675826
0.39679358717434865,-0.6192384769539077,0.15571068926233245
0.3987975951903807,-0.6072144288577155,0.15865789342753958
0.4008016032064128,-0.5951903807615229,0.16164600693062842
0.40280561122244485,-0.5831663326653307,0.16467501808315554
0.4048096192384769,-0.5711422845691385,0.16774489166330758
0.406813627254509,-0.5591182364729459,0.1708555683580442
0.40881763527054105,-0.5470941883767537,0.1740069642259616
0.4108216432865731,-0.5350701402805611,0.17719897018279576
0.4128256513026052,-0.5230460921843689,0.1804314515114865
0.41482965931863724,-0.5110220440881763,0.18370424739873673
0.4168336673346693,-0.49899799599198413,0.18701717049998715
0.4188376753507014,-0.4869739478957915,0.1903700065347246
0.42084168336673344,-0.47494989979959934,0.19376251391401256
0.4228456913827655,-0.4629258517034067,0.1971944234021143
0.4248496993987976,-0.45090180360721455,0.20066543781403473
0.42685370741482964,-0.4388777555110219,0.2041752317507684
0.4288577154308617,-0.42685370741482975,0.20772345137398193
0.4308617234468938,-0.41482965931863713,0.21130971422180325
0.43286573146292584,-0.40280561122244496,0.2149336090673102
0.4348697394789579,-0.39078156312625234,0.2185946958212404
0.4368737474949899,-0.37875751503006017,0.22229250548034435
0.438877755511022,-0.36673346693386755,0.2260265401227161
0.44088176352705405,-0.35470941883767537,0.22979627295131946
0.4428857715430861,-0.3426853707414832,0.23360114838681953
0.4448897795591182,-0.3306613226452906,0.23744058221070183
0.44689378757515025,-0.3186372745490984,0.24131396175952985
0.4488977955911823,-0.3066132264529058,0.24522064617105716
0.4509018036072144,-0.2945891783567136,0.24915996668275678
0.45290581162324645,-0.282565130260521,0.2531312269831871
0.4549098196392785,-0.2705410821643288,0.2571337036164464
0.4569138276553106,-0.2585170340681362,0.261166646439813
0.45891783567134264,-0.24649298597194402,0.26522927913449096
0.4609218436873747,-0.2344689378757514,0.26932079976921863
0.4629258517034068,-0.22244488977955923,0.2734403814163137
0.46492985971943884,-0.2104208416833666,0.27758717281955675
0.4669338677354709,-0.19839679358717444,0.28176029911313394
0.468937875751503,-0.18637274549098182,0.285958862590682
0.47094188376753504,-0.17434869739478964,0.29018194352329646
0.4729458917835671,-0.16232464929859702,0.29442860102519236
0.4749498997995992,-0.15030060120240485,0.29869787396552516
0.47695390781563124,-0.13827655310621267,0.302988781924714
0.4789579158316633,-0.12625250501002006,0.30730032619343656
0.48096192384769537,-0.11422845691382788,0.3116314908123058
0.48296593186372744,-0.10220440881763526,0.31598124365008357
0.4849699398797595,-0.09018036072144309,0.3203485375181319
0.48697394789579157,-0.07815631262525047,0.3247323113186696
0.4889779559118236,-0.0661322645290583,0.32913149122425867
0.49098196392785565,-0.054108216432865675,0.3335449918858374
0.4929859719438877,-0.0420841683366735,0.3379717176664856
0.4949899799599198,-0.03006012024048088,0.34241056389802516
0.49699398797595185,-0.018036072144288706,0.3468604181574526
0.4989979959919839,-0.006012024048096087,0.351320161560137
0.501002004008016,0.006012024048096087,0.35578867006663817
